LINHA;STATUS;NÚMERO PEDIDO;PEDIDO VINCULADO;ORIGEM;LOGIN OPERADORA;CLIENTE;CNPJ;Cidade;Estado;DDD;USUÁRIO PROPRIETÁRIO;USUÁRIO TAGS;USUÁRIO ADM;CONSULTOR ;EQUIPE;ETAPA;DATA CADASTRO;DATA ATUALIZAÇÃO;SOLICITAÇÃO;NEGOCIAÇÃO;NOTAS FISCAIS;REVISÃO;ITEM;TELEFONE;ETAPA ITEM;PORTABILIDADE;PRODUTO;Valor;Quantidade;Data Referencia;Origem;Data InstalaÃ§Ã£o;PerÃ­odo;Cidade InstalaÃ§Ã£o;Estado InstalaÃ§Ã£o;Rpon;InstÃ¢ncia;Tags
Movel Altas - Portabilidade;Executados;1-872639403596;;42875615;DFP4059-001;DANILO DE OLIVEIRA MIRANDA LTDA;3,42E+13;BRASILIA;DF;61;MARIANE GONÃ‡ALVES TEIXEIRA;;;MARIANE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;PORTADO;NOVO;OV: /NF:;;;61996759334;Concluído;26/01/2024;SMCRPMASS6GB;41,99;1;23/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-872639403596;;42875615;DFP4059-001;DANILO DE OLIVEIRA MIRANDA LTDA;3,42E+13;BRASILIA;DF;61;MARIANE GONÃ‡ALVES TEIXEIRA;;;MARIANE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;PORTADO;NOVO;OV: /NF:;;;61996759334;Concluído;26/01/2024;SMCRPMASS6GB;41,99;1;23/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-872578221511;;42814383;DFP4059-001;DANIEL PAULA CELESTIN MANUTENCAO ELETRICA EIRELI;2,78E+13;BRASILIA;DF;61;KAUAN PEREIRA DA SILVA ARAUJO;;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;61996619078;Concluído;;SMCRPMASS6GB;41,99;1;23/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-872578221511;;42814383;DFP4059-001;DANIEL PAULA CELESTIN MANUTENCAO ELETRICA EIRELI;2,78E+13;BRASILIA;DF;61;KAUAN PEREIRA DA SILVA ARAUJO;;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;61996619078;Concluído;;SMCRPMASS6GB;41,99;1;23/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel - Migração;Executados;1-872578221511;;42814383;DFP4059-001;DANIEL PAULA CELESTIN MANUTENCAO ELETRICA EIRELI;2,78E+13;BRASILIA;DF;61;KAUAN PEREIRA DA SILVA ARAUJO;;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;MIGRACAO PADRAO;NOVO;OV: /NF:;;;61999448224;Concluído;;SMCRPMASS6GB;41,99;1;23/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-871536050752;;42575038;DFP4059-001;INCORDIS INSTITUTO DE CARDIOLOGIA E ANGIOLOGIA LTDA;4,17E+11;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030265719/NF:2363803;;;61998106956;Concluído;;SMCRPMASS6GB;47,99;1;10/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-871536050752;;42575038;DFP4059-001;INCORDIS INSTITUTO DE CARDIOLOGIA E ANGIOLOGIA LTDA;4,17E+11;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030265719/NF:2363803;;;61998106956;Concluído;;SMCRPMASS6GB;47,99;1;10/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Portabilidade;Executados;1-872196123009;;42638911;DFP4059-001;IENSIS INTELIGENCIA EM SISTEMAS LTDA;4,97E+13;GOIANIA;GO;62;ELIAB NASCIMENTO DE SOUZA SOBREIRA;#posVendas;;ELIAB;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;PORTADO;NOVO;OV: 1030353257/NF:1760873;;;63999799277;Concluído;14/02/2024;SMCRPMASS100GB;140,49;1;16/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-872196123009;;42638911;DFP4059-001;IENSIS INTELIGENCIA EM SISTEMAS LTDA;4,97E+13;GOIANIA;GO;62;ELIAB NASCIMENTO DE SOUZA SOBREIRA;#posVendas;;ELIAB;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;PORTADO;NOVO;OV: 1030353257/NF:1760873;;;63999799277;Concluído;14/02/2024;SMCRPMASS100GB;140,49;1;16/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Portabilidade;Executados;1-872196123009;;42638911;DFP4059-001;IENSIS INTELIGENCIA EM SISTEMAS LTDA;4,97E+13;GOIANIA;GO;62;ELIAB NASCIMENTO DE SOUZA SOBREIRA;#posVendas;;ELIAB;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;PORTADO;NOVO;OV: 1030353257/NF:1760873;;;63999604761;Concluído;14/02/2024;SMCRPMASS100GB;140,49;1;16/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-872196123009;;42638911;DFP4059-001;IENSIS INTELIGENCIA EM SISTEMAS LTDA;4,97E+13;GOIANIA;GO;62;ELIAB NASCIMENTO DE SOUZA SOBREIRA;#posVendas;;ELIAB;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;PORTADO;NOVO;OV: 1030353257/NF:1760873;;;63999604761;Concluído;14/02/2024;SMCRPMASS100GB;140,49;1;16/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-870994614723;;42519676;DFP4059-001;VIVA TECNOLOGIA EM PORTARIAS LTDA;4,11E+13;BRASILIA;DF;61;THATILA ALVES XIMENES;;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;61998142504;Concluído;;SMCRPMASS6GB;47,99;1;03/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-870994614723;;42519676;DFP4059-001;VIVA TECNOLOGIA EM PORTARIAS LTDA;4,11E+13;BRASILIA;DF;61;THATILA ALVES XIMENES;;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;61998142504;Concluído;;SMCRPMASS6GB;47,99;1;03/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-870994614723;;42519676;DFP4059-001;VIVA TECNOLOGIA EM PORTARIAS LTDA;4,11E+13;BRASILIA;DF;61;THATILA ALVES XIMENES;;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;61996450637;Concluído;;SMCRPMASS6GB;47,99;1;03/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-870994614723;;42519676;DFP4059-001;VIVA TECNOLOGIA EM PORTARIAS LTDA;4,11E+13;BRASILIA;DF;61;THATILA ALVES XIMENES;;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;61996450637;Concluído;;SMCRPMASS6GB;47,99;1;03/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-871119941978;;42565045;DFP4059-001;BOUHID BRASIL ENGENHARIA LTDA;2,43E+13;GOIANIA;GO;62;Deivid Alves Rodrigues;;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030211984/NF:1757433;;;62999628569;Concluído;;SMCRPMASS6GB;47,99;1;05/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-871119941978;;42565045;DFP4059-001;BOUHID BRASIL ENGENHARIA LTDA;2,43E+13;GOIANIA;GO;62;Deivid Alves Rodrigues;;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030211984/NF:1757433;;;62999628569;Concluído;;SMCRPMASS6GB;47,99;1;05/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-871568415108;;42605172;DFP4059-001;LETICIA BRINGEL CORPO & MENTE EIRELI;1,50E+13;PALMAS;TO;63;BIANCA ALVES DOS SANTOS;;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;63999197858;Concluído;;SMCRPMASS30GB;87,49;1;09/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-871568415108;;42605172;DFP4059-001;LETICIA BRINGEL CORPO & MENTE EIRELI;1,50E+13;PALMAS;TO;63;BIANCA ALVES DOS SANTOS;;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;63999197858;Concluído;;SMCRPMASS30GB;87,49;1;09/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-872362065999;;42636322;DFP4059-001;RAUL DIEGO DE OLIVEIRA FAUSTINO 06276535109;3,99E+13;BRASILIA;DF;61;PAMARA ROSA LIMA;#SERTAO;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030376787/NF:2368684;;;61998116453;Concluído;;SMCRPMASS20GB;77,49;1;18/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-872362065999;;42636322;DFP4059-001;RAUL DIEGO DE OLIVEIRA FAUSTINO 06276535109;3,99E+13;BRASILIA;DF;61;PAMARA ROSA LIMA;#SERTAO;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030376787/NF:2368684;;;61998116453;Concluído;;SMCRPMASS20GB;77,49;1;18/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-872362065999;;42636322;DFP4059-001;RAUL DIEGO DE OLIVEIRA FAUSTINO 06276535109;3,99E+13;BRASILIA;DF;61;PAMARA ROSA LIMA;#SERTAO;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030376787/NF:2368684;;;61998117186;Concluído;;SMCRPMASS20GB;77,49;1;18/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-872362065999;;42636322;DFP4059-001;RAUL DIEGO DE OLIVEIRA FAUSTINO 06276535109;3,99E+13;BRASILIA;DF;61;PAMARA ROSA LIMA;#SERTAO;;;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030376787/NF:2368684;;;61998117186;Concluído;;SMCRPMASS20GB;77,49;1;18/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-872933269439;;42831844;DFP4059-001;INSIDE SOLUTION LTDA;2,88E+13;GOIANIA;GO;62;PEDRO LUCAS BARBOSA DA SILVA;#POSVENDAS;;PEDRO LUCAS;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;62999331242;Concluído;;SMCRPMASS6GB;47,99;1;23/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-872933269439;;42831844;DFP4059-001;INSIDE SOLUTION LTDA;2,88E+13;GOIANIA;GO;62;PEDRO LUCAS BARBOSA DA SILVA;#POSVENDAS;;PEDRO LUCAS;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;62999331242;Concluído;;SMCRPMASS6GB;47,99;1;23/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-872933269439;;42831844;DFP4059-001;INSIDE SOLUTION LTDA;2,88E+13;GOIANIA;GO;62;PEDRO LUCAS BARBOSA DA SILVA;#POSVENDAS;;PEDRO LUCAS;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;62999697955;Concluído;;SMCRPMASS6GB;47,99;1;23/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-872933269439;;42831844;DFP4059-001;INSIDE SOLUTION LTDA;2,88E+13;GOIANIA;GO;62;PEDRO LUCAS BARBOSA DA SILVA;#POSVENDAS;;PEDRO LUCAS;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;62999697955;Concluído;;SMCRPMASS6GB;47,99;1;23/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-872383640835;;42643296;DFP4059-001;MOVEMENT BRASILIA LTDA;5,17E+13;BRASILIA;DF;61;PEDRO LUCAS BARBOSA DA SILVA;#POSVENDAS;;PEDRO LUCAS;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030379183/NF:2368687;;;61998476379;Concluído;;SMCRPMASS6GB;47,99;1;18/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-872383640835;;42643296;DFP4059-001;MOVEMENT BRASILIA LTDA;5,17E+13;BRASILIA;DF;61;PEDRO LUCAS BARBOSA DA SILVA;#POSVENDAS;;PEDRO LUCAS;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030379183/NF:2368687;;;61998476379;Concluído;;SMCRPMASS6GB;47,99;1;18/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-872383640835;;42643296;DFP4059-001;MOVEMENT BRASILIA LTDA;5,17E+13;BRASILIA;DF;61;PEDRO LUCAS BARBOSA DA SILVA;#POSVENDAS;;PEDRO LUCAS;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030379183/NF:2368687;;;61998475895;Concluído;;SMCRPMASS6GB;47,99;1;18/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-872383640835;;42643296;DFP4059-001;MOVEMENT BRASILIA LTDA;5,17E+13;BRASILIA;DF;61;PEDRO LUCAS BARBOSA DA SILVA;#POSVENDAS;;PEDRO LUCAS;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030379183/NF:2368687;;;61998475895;Concluído;;SMCRPMASS6GB;47,99;1;18/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-872383640835;;42643296;DFP4059-001;MOVEMENT BRASILIA LTDA;5,17E+13;BRASILIA;DF;61;PEDRO LUCAS BARBOSA DA SILVA;#POSVENDAS;;PEDRO LUCAS;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030379183/NF:2368687;;;61998477346;Concluído;;SMCRPMASS6GB;47,99;1;18/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-872383640835;;42643296;DFP4059-001;MOVEMENT BRASILIA LTDA;5,17E+13;BRASILIA;DF;61;PEDRO LUCAS BARBOSA DA SILVA;#POSVENDAS;;PEDRO LUCAS;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030379183/NF:2368687;;;61998477346;Concluído;;SMCRPMASS6GB;47,99;1;18/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel - Migração;Executados;1-872861121665;;42625326;DFP4059-001;JJC SUPORTE EMPRESARIAL S.A;2,28E+13;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;MIGRACAO PADRAO;BASE;OV: /NF:;;;61998899460;Concluído;;SMCRPMASS10GB;44,99;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872861121665;;42625326;DFP4059-001;JJC SUPORTE EMPRESARIAL S.A;2,28E+13;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;MIGRACAO PADRAO;BASE;OV: /NF:;;;61996888658;Concluído;;SMCRPMASS100GB;115,49;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872861121665;;42625326;DFP4059-001;JJC SUPORTE EMPRESARIAL S.A;2,28E+13;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;MIGRACAO PADRAO;BASE;OV: /NF:;;;61996888832;Concluído;;SMCRPMASS100GB;115,49;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872861121665;;42625326;DFP4059-001;JJC SUPORTE EMPRESARIAL S.A;2,28E+13;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;MIGRACAO PADRAO;BASE;OV: /NF:;;;61993638585;Concluído;;SMCRPMASS1GB;29,99;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872861121665;;42625326;DFP4059-001;JJC SUPORTE EMPRESARIAL S.A;2,28E+13;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;MIGRACAO PADRAO;BASE;OV: /NF:;;;61996109888;Concluído;;SMCRPMASS1GB;29,99;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872861121665;;42625326;DFP4059-001;JJC SUPORTE EMPRESARIAL S.A;2,28E+13;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;MIGRACAO PADRAO;BASE;OV: /NF:;;;61998067888;Concluído;;SMCRPMASS1GB;29,99;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872861121665;;42625326;DFP4059-001;JJC SUPORTE EMPRESARIAL S.A;2,28E+13;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;MIGRACAO PADRAO;BASE;OV: /NF:;;;61998820888;Concluído;;SMCRPMASS1GB;29,99;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872861121665;;42625326;DFP4059-001;JJC SUPORTE EMPRESARIAL S.A;2,28E+13;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;MIGRACAO PADRAO;BASE;OV: /NF:;;;61982090266;Concluído;;SMCRPMASS1GB;29,99;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872861121665;;42625326;DFP4059-001;JJC SUPORTE EMPRESARIAL S.A;2,28E+13;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;MIGRACAO PADRAO;BASE;OV: /NF:;;;61996985888;Concluído;;SMCRPMASS1GB;29,99;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração PP;Executados;1-872861121665;;42625326;DFP4059-001;JJC SUPORTE EMPRESARIAL S.A;2,28E+13;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;MIGRACAO PP;BASE;OV: /NF:;;;61996888078;Concluído;;SMCRPMASS10GB;44,99;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872861121665;;42625326;DFP4059-001;JJC SUPORTE EMPRESARIAL S.A;2,28E+13;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;MIGRACAO PADRAO;BASE;OV: /NF:;;;61998899108;Concluído;;SMCRPMASS30GB;71,99;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872861121665;;42625326;DFP4059-001;JJC SUPORTE EMPRESARIAL S.A;2,28E+13;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;MIGRACAO PADRAO;BASE;OV: /NF:;;;61996888893;Concluído;;SMCRPMASS1GB;29,99;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Móvel - Migração;Executados;1-872861121665;;42625326;DFP4059-001;JJC SUPORTE EMPRESARIAL S.A;2,28E+13;BRASILIA;DF;61;ANA CAROLINE BORGES DE MORAIS;#posVendas;;ANA CAROLINE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;MIGRACAO PADRAO;BASE;OV: /NF:;;;61982090258;Concluído;;SMCRPMASS1GB;29,99;1;25/01/2024;VIVO-CORP;;;;;;;#movelMigracao
Movel Altas - Portabilidade;Executados;1-872343795172;;42753887;DFP4059-001;EDMARY AUXILIADORA DE ALMEIDA 50684663104;4,21E+13;CUIABA;MT;65;LUCAS ANDRE ROCHA IBRAHIM;;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;PORTADO;NOVO;OV: 1030413732/NF:704562;;;65999760414;Concluído;29/01/2024;SMCRPMASS20GB;61,99;1;23/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-872343795172;;42753887;DFP4059-001;EDMARY AUXILIADORA DE ALMEIDA 50684663104;4,21E+13;CUIABA;MT;65;LUCAS ANDRE ROCHA IBRAHIM;;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;PORTADO;NOVO;OV: 1030413732/NF:704562;;;65999760414;Concluído;29/01/2024;SMCRPMASS20GB;61,99;1;23/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-871703487011;;42589529;DFP4059-001;SAULO SILVA DO ESPIRITO SANTO 82846642168;4,76E+13;GOIANIA;GO;62;MARIANE GONÃ‡ALVES TEIXEIRA;;;MARIANE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030405279/NF:1762077;;;62998538146;Concluído;;SMCRPMASS15GB;62,99;1;19/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-871703487011;;42589529;DFP4059-001;SAULO SILVA DO ESPIRITO SANTO 82846642168;4,76E+13;GOIANIA;GO;62;MARIANE GONÃ‡ALVES TEIXEIRA;;;MARIANE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030405279/NF:1762077;;;62998538146;Concluído;;SMCRPMASS15GB;62,99;1;19/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-871703487011;;42589529;DFP4059-001;SAULO SILVA DO ESPIRITO SANTO 82846642168;4,76E+13;GOIANIA;GO;62;MARIANE GONÃ‡ALVES TEIXEIRA;;;MARIANE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030405279/NF:1762077;;;62998538416;Concluído;;SMCRPMASS15GB;62,99;1;19/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-871703487011;;42589529;DFP4059-001;SAULO SILVA DO ESPIRITO SANTO 82846642168;4,76E+13;GOIANIA;GO;62;MARIANE GONÃ‡ALVES TEIXEIRA;;;MARIANE;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: 1030405279/NF:1762077;;;62998538416;Concluído;;SMCRPMASS15GB;62,99;1;19/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-871673441531;;42572012;DFP4059-001;TROPA DA FARDA ROUPAS E ASSESSORIOS MILITARES LTDA;2,99E+13;BRASILIA;DF;61;LUCIANA ALVES DE SOUSA;;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;61998422609;Concluído;;SMCRPMASS15GB;56,99;1;11/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-871673441531;;42572012;DFP4059-001;TROPA DA FARDA ROUPAS E ASSESSORIOS MILITARES LTDA;2,99E+13;BRASILIA;DF;61;LUCIANA ALVES DE SOUSA;;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;61998422609;Concluído;;SMCRPMASS15GB;56,99;1;11/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Novo;Executados;1-871673441531;;42572012;DFP4059-001;TROPA DA FARDA ROUPAS E ASSESSORIOS MILITARES LTDA;2,99E+13;BRASILIA;DF;61;LUCIANA ALVES DE SOUSA;;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;61998422657;Concluído;;SMCRPMASS15GB;56,99;1;11/01/2024;VIVO-CORP;;;;;;;#MOVEL
Móvel Altas - Totais;Executados;1-871673441531;;42572012;DFP4059-001;TROPA DA FARDA ROUPAS E ASSESSORIOS MILITARES LTDA;2,99E+13;BRASILIA;DF;61;LUCIANA ALVES DE SOUSA;;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;NOVO;NOVO;OV: /NF:;;;61998422657;Concluído;;SMCRPMASS15GB;56,99;1;11/01/2024;VIVO-CORP;;;;;;;#MOVEL
Movel Altas - Portabilidade;Executados;1-871673441531;;42572012;DFP4059-001;TROPA DA FARDA ROUPAS E ASSESSORIOS MILITARES LTDA;2,99E+13;BRASILIA;DF;61;LUCIANA ALVES DE SOUSA;;;Andre;;Logistica concluÃ­da (VIVO-CORP);30/01/2024;30/01/2024 13:40;PORTADO;NOVO;OV: /NF:;;;21972905963;Concluído;29/01/2024;SMCRPMASS15GB;56,99;1;11/01/2024;VIVO-CORP;;;;;;;#MOVEL
